defaulted,loanid,username,loanapplicationstarteddate,languagecode,age,gender,country,appliedamount,interest,loanduration,education,maritalstatus,nrofdependants,employmentstatus,employmentdurationcurrentemployer,workexperience,occupationarea,homeownershiptype,incometotal,incomefromsalary,incomefromothers,existingliabilities,liabilitiestotal,debttoincome,noofearlierdefaults,noofpreviousloansbeforeloan,amountofpreviousloansbeforeloan,priorrepayments,previousearlyrepaymentsbeforeloan,previousearlyrepaymentscountbeforeloan
0,9CAA0A1D-C5FA-419E-BE35-AB7800E5DD69,BO2AA3A2KA,2020-03-08 13:56:00,6,45,2,ES,531.0,79.19,60,4,-1,,-1,UpTo1Year,,-1,3,950.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,,0
0,B66FA008-F724-4497-B797-AB7800E71BB3,BO43A7944,2020-03-08 14:01:00,6,24,2,ES,531.0,21.56,60,4,-1,,-1,MoreThan5Years,,-1,2,1200.0,0.0,0.0,3,461.93,0.0,0,2,1381.0,196.93,,0
0,B1414110-3C86-4EB8-9014-AB7800EAB0B0,BO13776A5,2020-03-08 14:14:00,3,26,0,EE,3189.0,24.52,60,3,-1,,-1,Retiree,,-1,1,360.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,,0
0,431486ED-96FF-4A0D-AE2B-AB7800EB9A83,BO5373615,2020-03-08 14:17:00,3,21,0,EE,531.0,43.91,36,4,-1,,-1,Retiree,,-1,2,455.0,0.0,0.0,4,273.0,0.0,0,0,0.0,0.0,,0
0,0670A015-8675-495F-B3B5-AB7800EBD247,BO3613A2KA,2020-03-08 14:18:00,3,22,1,EE,531.0,25.62,60,4,-1,,-1,UpTo5Years,,-1,3,1000.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,,0
0,B07737EA-C030-4B18-B904-AB7800EFCEDF,BO41K5424,2020-03-08 14:33:00,1,31,0,EE,1169.0,16.11,12,4,-1,,-1,UpTo1Year,,-1,2,1040.0,0.0,0.0,4,448.07,0.0,0,2,4784.0,1019.75,,0
0,D3F9B234-8B7F-408C-AA2C-AB7800F0E47A,BOAK63A2KA,2020-03-08 14:37:00,4,50,0,FI,3113.0,36.52,60,3,-1,,-1,UpTo5Years,,-1,3,1760.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,,0
0,51C14479-2A73-444E-8089-AB7800F1D3CC,BO9A36996,2020-03-08 14:40:00,1,54,0,EE,3189.0,33.46,36,4,-1,,-1,UpTo1Year,,-1,1,2000.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,,0
0,11FF23D6-4181-4A11-8F29-AB7800F2CF30,BO6463A2KA,2020-03-08 14:44:00,4,55,0,FI,4150.0,37.05,60,4,-1,,-1,UpTo1Year,,-1,3,1685.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,,0
0,8D865BD8-0517-4AE5-91C2-AB7800F47C69,BO4A27K17,2020-03-08 14:50:00,1,32,0,EE,4253.0,21.96,60,1,-1,,-1,MoreThan5Years,,-1,10,1500.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,,0
0,AA7DEFD0-0CDE-47EB-8962-AB7800F94F82,BO1K77195,2020-03-08 15:07:00,2,56,0,EE,6698.0,40.2,36,5,-1,,-1,UpTo1Year,,-1,3,1850.0,0.0,0.0,1,161.6,0.0,0,1,4253.0,167.32999999999996,,0
1,696C9AD9-F3CD-4B0B-8714-AB7801002D89,BO9A79A95,2020-03-08 15:32:00,6,32,2,ES,4253.0,23.6,60,1,-1,,-1,MoreThan5Years,,-1,8,1100.0,0.0,0.0,2,327.66,0.0,0,1,2020.0,189.27,,0
0,D4CAFE63-97D7-43B0-9C2F-AB7801039063,BO7569392,2020-03-08 15:45:00,4,37,1,FI,518.0,39.75,36,3,-1,,-1,Other,,-1,3,801.0,0.0,0.0,2,298.61,0.0,0,2,7575.0,1125.0300000000002,,0
0,34D2619F-7991-4562-A997-AB78010748E5,BO633K446,2020-03-08 15:58:00,4,48,1,FI,1660.0,40.05,36,3,-1,,-1,UpTo5Years,,-1,1,2500.0,0.0,0.0,1,338.34,0.0,0,1,10150.0,1567.6399999999994,,0
0,56E76A41-F54E-4CFD-A9E2-AB78010C7D6F,BO5511332,2020-03-08 16:17:00,1,23,0,EE,1594.0,20.21,24,3,-1,,-1,Other,,-1,1,1100.0,0.0,0.0,1,186.0,0.0,0,0,0.0,0.0,,0
0,819B8627-9411-4278-A980-AB78010D2366,BO2A46A75,2020-03-08 16:19:00,1,30,1,EE,6379.0,46.53,60,5,-1,,-1,UpTo1Year,,-1,3,1700.0,0.0,0.0,1,103.5,0.0,0,1,2232.0,176.72,,0
1,DF22A7F5-195B-4A3D-92BC-AB78010F4149,BO2A71A2KA,2020-03-08 16:27:00,6,28,2,ES,531.0,79.21,60,4,-1,,-1,UpTo5Years,,-1,2,900.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,,0
0,ADB350BF-B538-421A-B309-AB780113F913,BO5161A2KA,2020-03-08 16:44:00,4,62,1,FI,4150.0,16.86,60,4,-1,,-1,MoreThan5Years,,-1,3,1500.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,,0
0,C4B02DFA-8C95-4469-9F14-AB78011B8DF7,BO7A41A2KA,2020-03-08 17:12:00,4,54,1,FI,3632.0,37.0,60,4,-1,,-1,MoreThan5Years,,-1,1,2800.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,,0
0,4C227963-76F3-4B3F-AFB8-AB78011DDDBF,BO3A66K75,2020-03-08 17:20:00,3,47,0,EE,4253.0,17.84,36,4,-1,,-1,UpTo5Years,,-1,8,1880.0,0.0,0.0,2,743.0,0.0,0,0,0.0,0.0,,0
0,D7CC2C84-20FC-41F1-B3CF-AB780122461D,BO65A3124,2020-03-08 17:36:00,4,68,0,FI,4150.0,39.85,36,3,-1,,-1,Retiree,,-1,3,2500.0,0.0,0.0,1,184.45,0.0,0,1,4150.0,541.8199999999998,,0
0,3AA27D5F-3555-42F9-9F77-AB78012316CE,BO43254K6,2020-03-08 17:39:00,4,47,0,FI,4150.0,39.34,36,1,-1,,-1,MoreThan5Years,,-1,8,3000.0,0.0,0.0,3,1250.0,0.0,0,0,0.0,0.0,,0
0,00175527-54F7-4B92-8C22-AB78012468B7,BO56K7A2KA,2020-03-08 17:44:00,4,30,1,FI,4150.0,16.92,60,5,-1,,-1,UpTo1Year,,-1,1,1800.0,0.0,0.0,2,640.0,0.0,0,0,0.0,0.0,,0
0,674308C0-54DD-4034-B0CB-AB78012EECFA,BOK617A2KA,2020-03-08 18:22:00,4,53,1,FI,4150.0,36.52,60,3,-1,,-1,UpTo5Years,,-1,1,2100.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,,0
0,DDDB8B2B-547D-4F9D-A85F-AB7801317119,BO7353331,2020-03-08 18:32:00,2,28,1,EE,4253.0,15.82,60,5,-1,,-1,Other,,-1,10,1500.0,0.0,0.0,2,159.66,0.0,0,2,5313.0,904.81,,0
0,9242D452-9CAA-4EF6-B680-AB7801326FA0,BO4311A94,2020-03-08 18:35:00,4,49,0,FI,4150.0,36.57,60,3,-1,,-1,MoreThan5Years,,-1,1,3000.0,0.0,0.0,2,908.34,0.0,0,1,4150.0,647.8900000000001,,0
0,90CB86B2-8A7E-4C49-B6B2-AB7801353ECB,BO4545A7KA,2020-03-08 18:45:00,1,39,0,EE,4253.0,32.28,48,3,-1,,-1,UpTo5Years,,-1,8,1768.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,,0
0,15C9486C-E7F6-4D50-BECC-AB780136128C,BO3693465,2020-03-08 18:48:00,1,27,1,EE,3827.0,36.72,60,3,-1,,-1,UpTo5Years,,-1,10,699.0,0.0,0.0,3,301.46,0.0,0,1,2126.0,77.03,,0
0,E9175D1B-6003-49A8-AB7C-AB78013EB253,BO292K457,2020-03-08 19:20:00,4,43,0,FI,4150.0,36.38,60,3,-1,,-1,UpTo5Years,,-1,8,1380.0,0.0,0.0,3,369.05,0.0,0,2,5291.0,627.69,,0
0,CA0896CA-9506-44DA-9544-AB78014308DD,BOK193129,2020-03-08 19:36:00,4,24,1,FI,1556.0,36.54,60,4,-1,,-1,Other,,-1,3,1100.0,0.0,0.0,2,99.71,0.0,0,2,2835.0,535.57,,0
0,79F6A584-9CE6-4F4F-B20A-AB780145CE09,BOKKA6A2KA,2020-03-08 19:46:00,6,20,2,ES,531.0,79.21,60,5,-1,,-1,Other,,-1,1,1600.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,,0
0,37507F84-01DA-4CD3-8F89-AB780146D849,BO922A594,2020-03-08 19:50:00,4,56,0,FI,4150.0,17.54,36,3,-1,,-1,MoreThan5Years,,-1,3,2980.0,0.0,0.0,1,560.0,0.0,0,0,0.0,0.0,,0
0,F7F737FE-E953-4418-9446-AB78015E67F1,BO2546A2KA,2020-03-08 21:15:00,6,60,2,ES,531.0,79.21,60,1,-1,,-1,UpTo5Years,,-1,1,1100.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,,0
0,5E909A41-C06E-4578-A7A3-AB78015FBFA8,BO2A24279,2020-03-08 21:20:00,6,37,2,ES,4253.0,25.62,60,4,-1,,-1,MoreThan5Years,,-1,1,1200.0,0.0,0.0,2,302.94,0.0,0,2,5315.0,746.1200000000001,,0
0,3FEC74CA-5D6B-4739-B2AF-AB780160A09A,BO3672K29,2020-03-08 21:23:00,6,29,2,ES,2339.0,45.79,60,4,-1,,-1,UpTo5Years,,-1,10,1250.0,0.0,0.0,1,466.0,0.0,0,2,5314.0,5803.87,,0
1,E96776AF-1C11-4910-9763-AB78016510BE,BO999K275,2020-03-08 21:40:00,6,48,2,ES,2126.0,75.12,60,1,-1,,-1,Retiree,,-1,10,1300.0,0.0,0.0,1,468.0,0.0,0,0,0.0,0.0,,0
1,108BA83C-BE24-456F-82A7-AB78016BF989,BO156K335,2020-03-08 22:05:00,6,42,2,ES,3189.0,74.35,36,5,-1,,-1,MoreThan5Years,,-1,8,1300.0,0.0,0.0,1,113.32,0.0,0,1,2126.0,239.19,,0
1,4B8634FF-EFAC-4B4C-A42F-AB78017394BF,BO259A5K2,2020-03-08 22:32:00,1,42,0,EE,531.0,24.75,36,3,-1,,-1,MoreThan5Years,,-1,2,1400.0,0.0,0.0,4,521.0,0.0,0,0,0.0,0.0,,0
0,57E37F6C-9C74-43BC-A0F2-AB7801740157,BO4KK9264,2020-03-08 22:34:00,4,53,1,FI,518.0,36.98,60,5,-1,,-1,Other,,-1,3,2600.0,0.0,0.0,2,373.24,0.0,0,2,11197.0,1377.41,,0
0,342E6468-3D9A-438E-8196-AB78017B0912,BO4KKA454,2020-03-08 23:00:00,3,21,1,EE,531.0,46.45,60,1,-1,,-1,UpTo1Year,,-1,10,700.0,0.0,0.0,1,18.69,0.0,0,1,531.0,51.19000000000001,,0
0,46CEF9A1-D203-4C2F-9179-AB780180A06C,BO39997K1,2020-03-08 23:20:00,6,23,2,ES,531.0,79.21,60,4,-1,,-1,UpTo5Years,,-1,1,1450.0,0.0,0.0,1,113.32,0.0,0,1,2126.0,302.2100000000001,,0
0,F3ADA18A-CA3C-4485-9E47-AB780185828B,BO6K39A2KA,2020-03-08 23:38:00,1,37,0,EE,1063.0,30.28,12,4,-1,,-1,UpTo1Year,,-1,1,1200.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,,0
0,3B75681E-B2FF-490F-98D2-AB790000970B,BO469A264,2020-03-09 00:02:00,6,35,2,ES,3189.0,70.63,36,4,-1,,-1,MoreThan5Years,,-1,3,1500.0,0.0,0.0,2,333.32,0.0,0,1,2126.0,202.5,,0
1,7083600D-4879-4931-86A7-AB7900027D9B,BO5656562,2020-03-09 00:09:00,6,47,2,ES,2977.0,27.89,36,5,-1,,-1,MoreThan5Years,,-1,3,1211.0,0.0,0.0,3,408.69,0.0,0,3,8503.0,1310.3,,0
0,9D3847B1-6C59-4323-95DD-AB7900051258,BO541A695,2020-03-09 00:18:00,4,47,0,FI,4150.0,40.05,36,3,-1,,-1,MoreThan5Years,,-1,1,1900.0,0.0,0.0,5,672.02,0.0,0,1,4150.0,520.1,,0
0,413418CA-6416-4CBC-92D9-AB79000AF705,BOK469A2KA,2020-03-09 00:39:00,6,39,2,ES,531.0,77.52,48,5,-1,,-1,MoreThan5Years,,-1,1,2760.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,,0
0,89B8B6A7-BBDE-4BFA-8F1A-AB79000EDC9D,BOA5K9K94,2020-03-09 00:54:00,4,18,1,FI,518.0,39.37,36,3,-1,,-1,UpTo5Years,,-1,1,3200.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,,0
0,A4D8727B-7FBB-4EEC-9CB5-AB79001693F9,BO7499A2KA,2020-03-09 01:22:00,6,28,2,ES,531.0,79.2,60,4,-1,,-1,UpTo1Year,,-1,2,1200.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,,0
0,D8565654-9347-4D87-B5D4-AB79001B93B6,BO7497K54,2020-03-09 01:40:00,1,34,0,EE,531.0,45.15,60,1,-1,,-1,MoreThan5Years,,-1,3,640.0,0.0,0.0,4,387.35,0.0,0,2,7973.0,416.49,,0
0,BCF6961A-E24E-48D7-880E-AB79004AF833,BO6641144,2020-03-09 04:32:00,6,34,2,ES,4253.0,40.61,60,4,-1,,-1,MoreThan5Years,,-1,10,1210.0,0.0,0.0,1,205.92,0.0,0,2,6379.0,2746.8,,0
0,A8806CFF-1D2E-4272-903F-AB7900504EB5,BO7K16625,2020-03-09 04:52:00,4,40,0,FI,4150.0,36.64,60,3,-1,,-1,MoreThan5Years,,-1,3,1700.0,0.0,0.0,2,184.45,0.0,0,1,4150.0,366.59,,0
0,1D6D4C93-C0DE-4512-9709-AB790054454C,BO5A33K19,2020-03-09 05:06:00,6,53,2,ES,4253.0,40.61,60,4,-1,,-1,MoreThan5Years,,-1,8,1500.0,0.0,0.0,2,246.49,0.0,0,2,6379.0,636.35,,0
0,FD5A86B4-4808-4724-8132-AB790071C5EF,BO52K6694,2020-03-09 06:54:00,6,40,2,ES,3189.0,27.8,36,5,-1,,-1,MoreThan5Years,,-1,10,2000.0,0.0,0.0,4,1195.32,0.0,0,1,2126.0,189.27,,0
0,5EEEAE7F-EA3A-4719-A75D-AB790073C094,BO1K13A94,2020-03-09 07:01:00,4,46,1,FI,3009.0,36.46,60,3,-1,,-1,Retiree,,-1,3,1230.0,0.0,0.0,2,276.68,0.0,0,2,8300.0,666.34,,0
0,5035F92E-C01C-4C31-8A56-AB7900755D7B,BO455749A,2020-03-09 07:07:00,1,50,0,EE,956.0,18.45,9,4,-1,,-1,MoreThan5Years,,-1,1,2500.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,,0
1,F6A169A6-E24A-411B-A605-AB790076601C,BOA7K62AA,2020-03-09 07:10:00,4,55,1,FI,4150.0,36.91,60,3,-1,,-1,Other,,-1,3,1000.0,0.0,0.0,1,350.0,0.0,0,0,0.0,0.0,,0
0,10A117F9-EC58-4B02-B85F-AB790076C1C4,BOK664A2KA,2020-03-09 07:12:00,4,42,1,FI,4150.0,17.84,36,3,-1,,-1,MoreThan5Years,,-1,1,1800.0,0.0,0.0,1,200.0,0.0,0,0,0.0,0.0,,0
0,C6F177ED-0AD9-44EF-AD45-AB79007E5314,BO3K24A2KA,2020-03-09 07:39:00,1,36,1,EE,2126.0,14.71,60,3,-1,,-1,UpTo5Years,,-1,8,800.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,,0
0,C59104E3-889E-44EA-BDCD-AB7900801EA5,BOA15A3K2,2020-03-09 07:46:00,1,26,0,EE,744.0,32.07,36,3,-1,,-1,UpTo1Year,,-1,2,1100.0,0.0,0.0,3,721.33,0.0,0,3,9992.0,1376.4,,0
0,4D513AF2-F6D5-492F-A8D6-AB7900836F5D,BO1251695,2020-03-09 07:58:00,4,37,1,FI,4150.0,40.14,36,4,-1,,-1,Other,,-1,3,1642.0,0.0,0.0,5,497.42,0.0,0,1,4150.0,270.14,,0
0,D6762095-1AFB-4479-B3CD-AB790088ADFC,BO7694A2KA,2020-03-09 08:17:00,4,49,0,FI,4150.0,39.41,36,3,-1,,-1,UpTo5Years,,-1,3,3500.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,,0
0,C3CACE3D-AFFC-42F0-B2F8-AB79008B50B0,BO2594A2KA,2020-03-09 08:27:00,4,33,0,FI,1556.0,40.18,36,5,-1,,-1,UpTo5Years,,-1,10,2400.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,,0
0,A935E116-01AD-4859-B68B-AB79008D519E,BO7244A2KA,2020-03-09 08:34:00,4,54,0,FI,4150.0,39.09,36,1,-1,,-1,Retiree,,-1,3,2000.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,,0
0,E3990941-82C9-4933-B59D-AB79008F22C3,BO94946K1,2020-03-09 08:41:00,4,26,1,FI,4150.0,37.05,60,4,-1,,-1,MoreThan5Years,,-1,1,1246.0,0.0,0.0,4,242.0,0.0,0,0,0.0,0.0,,0
0,B59350DA-009C-44FB-85FE-AB79009440F4,BO6754A2KA,2020-03-09 08:59:00,1,30,1,EE,1594.0,30.03,30,3,-1,,-1,MoreThan5Years,,-1,3,1200.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,,0
0,0466D1C3-C377-4BC8-AF6B-AB7900977158,BO2322657,2020-03-09 09:11:00,4,36,0,FI,1037.0,38.43,48,5,-1,,-1,UpTo5Years,,-1,3,2700.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,,0
0,EEBE2BD2-CA9D-45A6-A641-AB790098C138,BOA563555,2020-03-09 09:16:00,4,68,1,FI,4150.0,17.5,36,3,-1,,-1,Retiree,,-1,8,1700.0,0.0,0.0,1,315.0,0.0,0,0,0.0,0.0,,0
0,5BC37EB3-5224-497E-8F7C-AB7900998D2E,BO2591345,2020-03-09 09:19:00,6,45,2,ES,531.0,79.23,60,5,-1,,-1,MoreThan5Years,,-1,8,1700.0,0.0,0.0,1,500.0,0.0,0,0,0.0,0.0,,0
0,F059C5D0-18A3-4A39-9AE8-AB79009A4B8E,BO7129215,2020-03-09 09:21:00,6,48,2,ES,3189.0,27.8,36,5,-1,,-1,MoreThan5Years,,-1,1,1450.0,0.0,0.0,3,557.26,0.0,0,1,531.0,112.38,,0
0,EFD900A5-C443-4998-B468-AB79009CE5F2,BO1433633,2020-03-09 09:31:00,6,47,2,ES,3189.0,40.61,60,4,-1,,-1,MoreThan5Years,,-1,2,1560.0,0.0,0.0,1,113.32,0.0,0,1,2126.0,195.88,,0
0,5E5E87F2-2DB8-40B6-B8FD-AB79009D1F6A,BOK4K5K2KA,2020-03-09 09:32:00,1,22,0,EE,531.0,33.55,12,3,-1,,-1,UpTo5Years,,-1,2,3200.0,0.0,0.0,1,250.0,0.0,0,0,0.0,0.0,,0
1,21E1D055-903D-4718-AF7A-AB79009EB9BF,BOK325292,2020-03-09 09:37:00,6,50,0,ES,3189.0,49.22,36,5,-1,,-1,UpTo5Years,,-1,1,1500.0,0.0,0.0,3,408.84,0.0,0,2,4252.0,399.0,,0
0,42F05625-13EA-41BA-9110-AB79009FAF76,BO6772713,2020-03-09 09:41:00,4,52,1,FI,4150.0,17.84,36,3,-1,,-1,MoreThan5Years,,-1,1,1899.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,,0
1,DB755377-6D44-4D20-BD60-AB7900A31E5E,BOAAK7K99,2020-03-09 09:53:00,6,65,2,ES,3189.0,70.63,36,4,-1,,-1,MoreThan5Years,,-1,10,1450.0,0.0,0.0,4,631.43,0.0,0,3,8503.0,1633.3100000000004,,0
0,002F3D7B-9BCD-402F-8EAA-AB7900A2EEE8,BO4635A2KA,2020-03-09 09:53:00,1,22,0,EE,850.0,20.5,12,3,-1,,-1,UpTo1Year,,-1,3,900.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,,0
0,02BFB977-1C8A-40B3-82FF-AB7900A5A752,BO51A94K7,2020-03-09 10:03:00,6,29,0,ES,4253.0,35.42,60,4,-1,,-1,MoreThan5Years,,-1,10,1300.0,0.0,0.0,1,113.32,0.0,0,1,2126.0,199.25,,0
0,69EC96DA-D3BC-4F10-93C3-AB7900A66D8E,BO7495416,2020-03-09 10:05:00,6,53,0,ES,531.0,79.21,60,5,-1,,-1,UpTo5Years,,-1,3,2065.0,0.0,0.0,1,800.0,0.0,0,0,0.0,0.0,,0
0,40F16B7C-0DAE-4FA8-BF39-AB7900A8796C,BOK547665,2020-03-09 10:13:00,4,47,0,FI,4150.0,16.88,60,5,-1,,-1,UpTo5Years,,-1,3,2900.0,0.0,0.0,2,357.98,0.0,0,1,3217.0,391.41,,0
0,B5A5C8CD-12A4-43A8-9A0C-AB7900AE6A81,BO47AAK74,2020-03-09 10:35:00,6,27,2,ES,3189.0,70.61,36,4,-1,,-1,UpTo5Years,,-1,3,900.0,0.0,0.0,2,216.72,0.0,0,2,4039.0,647.9599999999998,,0
0,67734734-B530-4D0B-88D2-AB7900AFD4E0,BOK221254,2020-03-09 10:40:00,6,32,2,ES,531.0,79.22,60,5,-1,,-1,UpTo5Years,,-1,2,1200.0,0.0,0.0,2,322.62,0.0,0,0,0.0,0.0,,0
0,6D192F93-BFAA-46B7-A9AB-AB7900B25C3F,BO71677K4,2020-03-09 10:49:00,6,31,2,ES,4253.0,23.6,60,4,-1,,-1,UpTo1Year,,-1,2,963.0,0.0,0.0,1,113.32,0.0,0,1,2126.0,136.25,,0
0,B531D6D8-A57E-4616-BA08-AB7900B84E06,BOA5K59K4,2020-03-09 11:11:00,6,45,2,ES,3189.0,16.72,36,1,-1,,-1,MoreThan5Years,,-1,1,1600.0,0.0,0.0,0,0.0,0.0,0,1,531.0,602.7199999999998,3189.0,1
0,B35668DF-D4A3-4BEB-B75C-AB7900BC245F,BOK4A2955,2020-03-09 11:25:00,6,52,2,ES,2126.0,75.17,60,5,-1,,-1,MoreThan5Years,,-1,8,2300.0,0.0,0.0,1,1100.0,0.0,0,0,0.0,0.0,,0
1,95C46187-89B1-4E29-A3DA-AB7900BCB86F,BO26KK32KA,2020-03-09 11:27:00,6,45,2,ES,531.0,79.18,60,4,-1,,-1,Retiree,,-1,3,800.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,,0
0,7EB53E98-886E-46EF-8936-AB7900BDAEB8,BO2579477,2020-03-09 11:30:00,6,26,2,ES,531.0,79.18,60,5,-1,,-1,UpTo1Year,,-1,2,1300.0,0.0,0.0,2,447.0,0.0,0,0,0.0,0.0,,0
0,68B7197D-6A3D-49E7-B597-AB7900BD80F0,BO64KK32KA,2020-03-09 11:30:00,4,33,0,FI,4150.0,36.91,60,3,-1,,-1,UpTo5Years,,-1,8,2200.0,0.0,0.0,2,770.0,0.0,0,0,0.0,0.0,,0
0,B0D25695-AEFF-485D-87C2-AB7900BED3B9,BO374K636,2020-03-09 11:34:00,6,32,2,ES,2126.0,16.93,60,5,-1,,-1,MoreThan5Years,,-1,1,1460.0,0.0,0.0,4,928.3,0.0,0,1,531.0,75.46000000000002,,0
0,71CD7A0E-1436-4F55-A7AD-AB7900C09B40,BOK7AK32KA,2020-03-09 11:41:00,6,70,2,ES,531.0,79.49,60,5,-1,,-1,Retiree,,-1,3,2000.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,,0
0,FA2BA54B-53F8-4D94-B3C1-AB7900C0E922,BOK26K661,2020-03-09 11:42:00,1,28,1,EE,3189.0,16.4,36,3,-1,,-1,UpTo1Year,,-1,10,1200.0,0.0,0.0,2,223.52,0.0,0,1,4253.0,248.91000000000003,,0
0,1C561628-73F3-4F1A-A59B-AB7900C0DA53,BO9652349,2020-03-09 11:42:00,4,50,0,FI,4150.0,17.39,48,3,-1,,-1,MoreThan5Years,,-1,1,3700.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,,0
0,4B4BD872-7716-44B1-8C00-AB7900C7640A,BO3K1K32KA,2020-03-09 12:06:00,4,62,0,FI,518.0,36.58,60,5,-1,,-1,Retiree,,-1,1,1000.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,,0
0,8542CAD2-941B-4E40-B199-AB7900C7AA48,BO5416764,2020-03-09 12:06:00,2,18,0,EE,531.0,44.12,60,1,-1,,-1,UpTo1Year,,-1,2,800.0,0.0,0.0,2,61.09,0.0,0,1,531.0,26.98,,0
0,23AE7A42-B086-4677-8956-AB7900CC977D,BO2K6K32KA,2020-03-09 12:24:00,4,40,1,FI,518.0,36.58,60,3,-1,,-1,Retiree,,-1,1,1050.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,,0
0,89869DAA-C159-4CE3-A35C-AB7900CC9CE4,BO14A21A4,2020-03-09 12:24:00,4,56,1,FI,2490.0,39.38,36,1,-1,,-1,MoreThan5Years,,-1,1,5200.0,0.0,0.0,3,1241.11,0.0,0,1,10150.0,2638.99,,0
0,AFEB15C9-B3A6-436E-BC65-AB7900CD33A5,BO4592A12,2020-03-09 12:27:00,1,52,1,EE,4253.0,31.05,60,1,-1,,-1,UpTo1Year,,-1,3,900.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,,0
0,8980AC1B-BFDE-4EC4-9FE4-AB7900CF774A,BO544259A,2020-03-09 12:35:00,1,46,1,EE,3189.0,33.76,60,4,-1,,-1,MoreThan5Years,,-1,10,1400.0,0.0,0.0,3,279.0,0.0,0,1,4253.0,4322.700000000002,,0
0,FD97DD38-6D04-4524-B7B9-AB7900D0B0EC,BO99K7949,2020-03-09 12:39:00,4,54,1,FI,4150.0,37.02,60,1,-1,,-1,UpTo1Year,,-1,10,1000.0,0.0,0.0,1,17.16,0.0,0,1,515.0,99.53,,0
0,07CAD961-3581-445C-AB02-AB7900D0D25B,BO3322525,2020-03-09 12:40:00,6,27,2,ES,3189.0,49.04,36,4,-1,,-1,UpTo1Year,,-1,3,1800.0,0.0,0.0,2,263.66,0.0,0,1,956.0,54.39,,0
0,5FE33EA0-ED03-4B25-B754-AB7900D60987,BO9A5K32KA,2020-03-09 12:59:00,4,36,0,FI,3113.0,36.38,60,4,-1,,-1,UpTo5Years,,-1,3,35000.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,,0
0,D9A77095-65BD-4217-9210-AB7900D7A75C,BO695K32KA,2020-03-09 13:05:00,4,38,0,FI,4150.0,39.89,36,5,-1,,-1,UpTo5Years,,-1,1,5000.0,0.0,0.0,1,1000.0,0.0,0,0,0.0,0.0,,0
0,3C686399-B205-488B-8EEE-AB7900D7A604,BO9A1A356,2020-03-09 13:05:00,1,39,0,EE,4253.0,24.69,36,4,-1,,-1,UpTo5Years,,-1,1,1300.0,0.0,0.0,1,40.0,0.0,0,0,0.0,0.0,,0
0,95C48EAE-250B-440D-8D27-AB7900DCF2E1,BO13AA32KA,2020-03-09 13:24:00,4,26,1,FI,4150.0,17.11,60,3,-1,,-1,UpTo5Years,,-1,1,2000.0,0.0,0.0,4,550.0,0.0,0,0,0.0,0.0,,0
0,C10470F6-30CC-4E38-BA5C-AB7900DEA570,BO4399K95,2020-03-09 13:30:00,6,62,2,ES,2126.0,75.12,60,5,-1,,-1,MoreThan5Years,,-1,8,4000.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,,0
0,AD8BD9DA-9307-49BE-AA1F-AB7900DEDC63,BOK971517,2020-03-09 13:31:00,4,57,1,FI,4150.0,16.85,60,1,-1,,-1,MoreThan5Years,,-1,3,1100.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,,0
